매물명,성별전용,면적,보증금,월세,인실,만실,건물형태,방,화장실,층,전체면적,난방방식,승강기,주차,반려동물,흡연,조리도구,식기류,전자레인지,전기포트,에어컨,정수기,세탁기,식탁,청소기,신발장,냉장고,와이파이,커피포트,수납함,청소서비스,의자,분리수거함,가스레인지,토스터,TV,소파,다리미,커튼,소독,전신거울,빨래건조대,옷장,테라스,밥솥,스탠드,건조기,도로명주소
홈스케치 외대1호점,성별무관,8㎡,76만원,38만원,2인실,X,빌라,1개,1개,3층,80㎡,개별난방,없음,불가능,불가능,불가능,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,서울 동대문구 외대역동로27길 71
소집 2호점,여성전용,13.2㎡,108만원,54만원,1인실,X,,3개,2개,11층,79.4㎡,개별난방,있음,알수없음,불가능,불가능,O,O,X,X,O,X,O,O,O,O,O,O,O,X,X,O,X,O,O,O,X,O,X,X,X,X,X,X,O,X,O,서울특별시 마포구 월드컵로 204
소집 2호점,여성전용,16.5㎡,90만원,45만원,2인실,X,,3개,2개,11층,79.4㎡,개별난방,있음,알수없음,불가능,불가능,O,O,X,X,O,X,O,O,O,O,O,O,O,X,X,O,X,O,O,O,X,O,X,X,X,X,X,X,O,X,O,서울특별시 마포구 월드컵로 204
소집 2호점,여성전용,19.8㎡,78만원,39만원,3인실,X,,3개,2개,11층,79.4㎡,개별난방,있음,알수없음,불가능,불가능,O,O,X,X,O,X,O,O,O,O,O,O,O,X,X,O,X,O,O,O,X,O,X,X,X,X,X,X,O,X,O,서울특별시 마포구 월드컵로 204
워크 앤 리브 이태원 1호점,여성전용,8.7㎡,120만원,52만원,1인실,X,기타,7개,2개,3층,134.78㎡,개별난방,있음,불가능,불가능,가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,서울 용산구 회나무로13가길 22
워크 앤 리브 이태원 1호점,여성전용,9.1㎡,126만원,55만원,1인실,O,기타,7개,2개,3층,134.78㎡,개별난방,있음,불가능,불가능,가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,서울 용산구 회나무로13가길 22
워크 앤 리브 이태원 1호점,여성전용,10.3㎡,126만원,55만원,1인실,O,기타,7개,2개,3층,134.78㎡,개별난방,있음,불가능,불가능,가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,서울 용산구 회나무로13가길 22
워크 앤 리브 이태원 1호점,여성전용,8.9㎡,126만원,55만원,1인실,O,기타,7개,2개,3층,134.78㎡,개별난방,있음,불가능,불가능,가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,서울 용산구 회나무로13가길 22
워크 앤 리브 이태원 1호점,여성전용,7.4㎡,120만원,52만원,1인실,X,기타,7개,2개,3층,134.78㎡,개별난방,있음,불가능,불가능,가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,서울 용산구 회나무로13가길 22
워크 앤 리브 이태원 1호점,여성전용,8.5㎡,120만원,52만원,1인실,O,기타,7개,2개,3층,134.78㎡,개별난방,있음,불가능,불가능,가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,서울 용산구 회나무로13가길 22
워크 앤 리브 이태원 1호점,여성전용,8㎡,120만원,52만원,1인실,X,기타,7개,2개,3층,134.78㎡,개별난방,있음,불가능,불가능,가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,서울 용산구 회나무로13가길 22
바다 문래동집 2호,여성전용,12㎡,114만원,57만원,2인실,X,아파트,4개,2개,,,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 영등포구 선유로17길 24
바다 문래동집 2호,여성전용,14㎡,86만원,43만원,2인실,X,아파트,4개,2개,,,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 영등포구 선유로17길 24
바다 문래동집 2호,여성전용,9.5㎡,104만원,52만원,1인실,X,아파트,4개,2개,,,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 영등포구 선유로17길 24
바다 문래동집 2호,여성전용,10㎡,110만원,55만원,1인실,X,아파트,4개,2개,,,개별난방,있음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 영등포구 선유로17길 24
자다 메이플 성신여대점,여성전용,,70만원,35만원,2인실,O,빌라,5개,2개,4층,83㎡,개별난방,알수없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,O,X,X,X,X,X,X,O,X,X,서울특별시 성북구 보문로40길 34
자다 메이플 성신여대점,여성전용,,90만원,45만원,1인실,X,빌라,5개,2개,4층,83㎡,개별난방,알수없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,O,X,X,X,X,X,X,O,X,X,서울특별시 성북구 보문로40길 34
자다 메이플 성신여대점,여성전용,,84만원,42만원,1인실,X,빌라,5개,2개,4층,83㎡,개별난방,알수없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,O,X,X,X,X,X,X,O,X,X,서울특별시 성북구 보문로40길 34
자다 메이플 성신여대점,여성전용,,84만원,42만원,1인실,O,빌라,5개,2개,4층,83㎡,개별난방,알수없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,O,X,X,X,X,X,X,O,X,X,서울특별시 성북구 보문로40길 34
자다 메이플 성신여대점,여성전용,,96만원,48만원,1인실,O,빌라,5개,2개,4층,83㎡,개별난방,알수없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,O,X,X,X,X,X,X,O,X,X,서울특별시 성북구 보문로40길 34
동거동락 22호 홍대입구역점,여성전용,20.5㎡,102만원,46만원,2인실,O,기타,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 와우산로35길 39
동거동락 22호 홍대입구역점,여성전용,9.8㎡,112만원,51만원,1인실,O,기타,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 와우산로35길 39
동거동락 22호 홍대입구역점,여성전용,13.2㎡,114만원,52만원,1인실,O,기타,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 와우산로35길 39
동거동락 22호 홍대입구역점,여성전용,15.4㎡,116만원,54만원,1인실,X,기타,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 와우산로35길 39
The Knot(더 노트) 홍대점,여성전용,6.8㎡,80만원,43만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 와우산로 144-8
The Knot(더 노트) 홍대점,여성전용,13.4㎡,90만원,38만원,2인실,O,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 와우산로 144-8
The Knot(더 노트) 홍대점,여성전용,5.7㎡,90만원,48만원,1인실,O,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,O,O,O,X,X,X,O,X,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 와우산로 144-8
보더리스하우스 홍대2,남성전용,15.6㎡,50만원,50만원,2인실,X,아파트,3개,2개,4층,145㎡,개별난방,없음,알수없음,불가능,불가능,O,O,O,O,O,X,O,O,X,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 동교로19길 19
보더리스하우스 홍대2,성별무관,6.3㎡,50만원,65만원,1인실,X,아파트,3개,2개,4층,145㎡,개별난방,없음,알수없음,불가능,불가능,O,O,O,O,O,X,O,O,X,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 동교로19길 19
보더리스하우스 홍대2,여성전용,20.9㎡,50만원,41만원,4인실,X,아파트,3개,2개,4층,145㎡,개별난방,없음,알수없음,불가능,불가능,O,O,O,O,O,X,O,O,X,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 동교로19길 19
Joie de (쥬아드)셰어하우스 망원 2호점,남성전용,5㎡,50만원,45만원,1인실,X,빌라,3개,2개,4층,86.2㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,X,O,O,O,O,O,O,O,X,X,O,O,O,O,X,X,O,O,X,O,X,O,X,X,O,X,O,서울특별시 마포구 포은로6길 27
Joie de (쥬아드)셰어하우스 망원 2호점,남성전용,10㎡,50만원,37만원,2인실,O,빌라,3개,2개,4층,86.2㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,X,O,O,O,O,O,O,O,X,X,O,O,O,O,X,X,O,O,X,O,X,O,X,X,O,X,O,서울특별시 마포구 포은로6길 27
Joie de (쥬아드)셰어하우스 망원 2호점,남성전용,5㎡,50만원,45만원,1인실,O,빌라,3개,2개,4층,86.2㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,X,O,O,O,O,O,O,O,X,X,O,O,O,O,X,X,O,O,X,O,X,O,X,X,O,X,O,서울특별시 마포구 포은로6길 27
우주 38호점,여성전용,,94만원,39만원,2인실,X,빌라,3개,5개,,,알수없음,알수없음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동작구 상도로 340
우주 38호점,여성전용,,88만원,36만원,3인실,X,빌라,3개,5개,,,알수없음,알수없음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동작구 상도로 340
우주 38호점,여성전용,,96만원,40만원,2인실,X,빌라,3개,5개,,,알수없음,알수없음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 동작구 상도로 340
다락 홍오하우스,성별무관,16.5㎡,50만원,39만원,1인실,X,빌라,5개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,O,X,X,O,X,X,서울특별시 서대문구 홍제동 295-33번지
다락 홍오하우스,남성전용,16.5㎡,50만원,31만원,2인실,O,빌라,5개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,O,X,X,O,X,X,서울특별시 서대문구 홍제동 295-33번지
다락 홍오하우스,성별무관,16.5㎡,50만원,37만원,1인실,X,빌라,5개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,O,X,X,O,X,X,서울특별시 서대문구 홍제동 295-33번지
다락 홍오하우스,남성전용,16.5㎡,50만원,29만원,2인실,X,빌라,5개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,O,X,X,O,X,X,서울특별시 서대문구 홍제동 295-33번지
다락 홍오하우스,성별무관,16.5㎡,50만원,36만원,1인실,X,빌라,5개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,X,O,X,X,X,X,O,X,X,O,X,X,서울특별시 서대문구 홍제동 295-33번지
슬리퍼 쉐어하우스 한성대점,여성전용,16.5㎡,100만원,50만원,1인실,X,빌라,3개,2개,4층,82.64㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,O,O,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 성북구 성북로12길 11-7
슬리퍼 쉐어하우스 한성대점,여성전용,13.2㎡,104만원,47만원,1인실,X,빌라,3개,2개,4층,82.64㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,O,O,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 성북구 성북로12길 11-7
슬리퍼 쉐어하우스 한성대점,여성전용,23.14㎡,84만원,37만원,2인실,X,빌라,3개,2개,4층,82.64㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,X,O,O,O,X,X,O,O,O,X,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 성북구 성북로12길 11-7
바다 성산동집,성별무관,15㎡,300만원,55만원,1인실,O,,13개,13개,4층,,개별난방,없음,가능,불가능,불가능,O,X,O,X,O,O,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 마포구 성미산로5길 9
(남성전용)라임 스페이스 신논현점,남성전용,7.9㎡,50만원,53만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,O,X,X,X,O,X,O,서울특별시 강남구 강남대로118길 22
(남성전용)라임 스페이스 신논현점,남성전용,13.5㎡,50만원,41만원,2인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,O,X,X,X,O,X,O,서울특별시 강남구 강남대로118길 22
(남성전용)라임 스페이스 신논현점,남성전용,12.8㎡,50만원,39만원,2인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,X,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,O,X,X,X,O,X,O,서울특별시 강남구 강남대로118길 22
팸하우스 건대 3호점,여성전용,1㎡,100만원,43만원,1인실,X,빌라,4개,2개,,,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,O,X,X,X,X,X,X,X,X,O,X,O,서울특별시 광진구 광나루로22나길 1
팸하우스 건대 3호점,여성전용,1㎡,100만원,40만원,2인실,X,빌라,4개,2개,,,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,O,X,X,X,X,X,X,X,X,O,X,O,서울특별시 광진구 광나루로22나길 1
팸하우스 건대 3호점,여성전용,1㎡,100만원,40만원,2인실,X,빌라,4개,2개,,,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,O,X,X,X,X,X,X,X,X,O,X,O,서울특별시 광진구 광나루로22나길 1
팸하우스 건대 3호점,여성전용,1㎡,100만원,45만원,2인실,X,빌라,4개,2개,,,개별난방,없음,가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,O,X,X,X,X,X,X,X,X,O,X,O,서울특별시 광진구 광나루로22나길 1
우주 18호점,여성전용,19㎡,110만원,48만원,1인실,O,아파트,4개,2개,28층,,개별난방,있음,가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 구로구 구로동로41길 21
우주 18호점,여성전용,15㎡,108만원,47만원,1인실,X,아파트,4개,2개,28층,,개별난방,있음,가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 구로구 구로동로41길 21
우주 18호점,여성전용,27㎡,92만원,39만원,2인실,X,아파트,4개,2개,28층,,개별난방,있음,가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 구로구 구로동로41길 21
우주 18호점,여성전용,37㎡,80만원,33만원,3인실,O,아파트,4개,2개,28층,,개별난방,있음,가능,불가능,불가능,X,X,O,X,O,X,O,O,O,O,O,X,X,X,X,X,X,O,X,X,X,X,X,X,X,O,X,X,O,X,X,서울특별시 구로구 구로동로41길 21
우주 43호점,여성전용,,102만원,43만원,2인실,X,빌라,5개,3개,,,알수없음,없음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 서초구 사임당로12길 31
우주 43호점,여성전용,,90만원,37만원,2인실,X,빌라,5개,3개,,,알수없음,없음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 서초구 사임당로12길 31
우주 43호점,여성전용,,96만원,40만원,2인실,X,빌라,5개,3개,,,알수없음,없음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 서초구 사임당로12길 31
우주 43호점,여성전용,,106만원,45만원,2인실,X,빌라,5개,3개,,,알수없음,없음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 서초구 사임당로12길 31
우주 43호점,여성전용,,92만원,38만원,2인실,X,빌라,5개,3개,,,알수없음,없음,알수없음,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,X,O,X,O,X,X,X,X,X,X,X,X,O,X,X,서울특별시 서초구 사임당로12길 31
동거동락 20호 약수역점,여성전용,8.9㎡,115만원,52.5만원,1인실,O,단독주택,6개,3개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,O,서울특별시 중구 동호로15길 40
동거동락 20호 약수역점,여성전용,34.3㎡,102만원,46만원,2인실,O,단독주택,6개,3개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,O,서울특별시 중구 동호로15길 40
동거동락 20호 약수역점,여성전용,10.5㎡,115만원,52.5만원,1인실,O,단독주택,6개,3개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,O,서울특별시 중구 동호로15길 40
동거동락 20호 약수역점,여성전용,12.8㎡,120만원,55만원,1인실,O,단독주택,6개,3개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,O,서울특별시 중구 동호로15길 40
동거동락 20호 약수역점,여성전용,14.7㎡,123만원,56.5만원,1인실,X,단독주택,6개,3개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,O,서울특별시 중구 동호로15길 40
동거동락 20호 약수역점,여성전용,14㎡,119만원,54.5만원,1인실,O,단독주택,6개,3개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,O,X,X,X,X,X,X,X,O,X,O,서울특별시 중구 동호로15길 40
우주 88호점,여성전용,8㎡,120만원,51만원,1인실,X,빌라,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 용산구 회나무로 49
우주 88호점,여성전용,9㎡,120만원,52만원,1인실,X,빌라,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 용산구 회나무로 49
우주 88호점,여성전용,17㎡,104만원,46만원,2인실,X,빌라,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 용산구 회나무로 49
우주 88호점,여성전용,27㎡,112만원,49만원,1인실,X,빌라,4개,2개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 용산구 회나무로 49
(남성전용) 청춘시대 2호점,남성전용,18㎡,29만원,29만원,4인실,X,빌라,3개,2개,3층,165㎡,개별난방,알수없음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,O,X,O,O,O,O,O,O,X,O,X,O,O,X,X,O,O,X,서울특별시 서대문구 신촌로 11-5
(남성전용) 청춘시대 2호점,남성전용,21㎡,31만원,31만원,4인실,X,빌라,3개,2개,3층,165㎡,개별난방,알수없음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,O,X,O,O,O,O,O,O,X,O,X,O,O,X,X,O,O,X,서울특별시 서대문구 신촌로 11-5
(남성전용) 청춘시대 2호점,남성전용,30㎡,33만원,33만원,4인실,X,빌라,3개,2개,3층,165㎡,개별난방,알수없음,알수없음,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,O,X,O,O,O,O,O,O,X,O,X,O,O,X,X,O,O,X,서울특별시 서대문구 신촌로 11-5
Sally's House 선릉역점,여성전용,6㎡,100만원,25만원,4인실,X,아파트,3개,1개,10층,,개별난방,있음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,서울특별시 강남구 삼성로85길 38
Sally's House 선릉역점,여성전용,6㎡,100만원,31만원,2인실,X,아파트,3개,1개,10층,,개별난방,있음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,서울특별시 강남구 삼성로85길 38
Sally's House 선릉역점,여성전용,6㎡,100만원,31만원,2인실,X,아파트,3개,1개,10층,,개별난방,있음,알수없음,불가능,불가능,X,X,X,X,O,X,X,X,O,O,X,O,X,X,X,X,X,X,X,O,X,X,X,X,X,X,X,X,X,X,X,서울특별시 강남구 삼성로85길 38
잠자리 성신여대 : 9호점,여성전용,13.2㎡,94만원,47만원,1인실,X,빌라,3개,1개,3층,66.1㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,X,O,O,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 성북구 동소문로20길 37-8
잠자리 성신여대 : 9호점,여성전용,13.2㎡,96만원,48만원,1인실,X,빌라,3개,1개,3층,66.1㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,X,O,O,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 성북구 동소문로20길 37-8
잠자리 성신여대 : 9호점,여성전용,26.4㎡,76만원,38만원,2인실,X,빌라,3개,1개,3층,66.1㎡,개별난방,없음,불가능,불가능,불가능,O,O,O,O,O,O,O,O,O,O,O,O,O,X,X,O,X,O,O,X,X,O,X,X,X,X,X,X,O,X,X,서울특별시 성북구 동소문로20길 37-8
달달 쉐어하우스 청담점,여성전용,16.5㎡,112만원,56만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 강남구 삼성로115길 46
달달 쉐어하우스 청담점,여성전용,16.5㎡,108만원,54만원,1인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 강남구 삼성로115길 46
달달 쉐어하우스 청담점,여성전용,33㎡,0만원,0만원,3인실,X,빌라,3개,1개,,,개별난방,없음,불가능,불가능,불가능,O,O,O,X,O,O,O,O,O,O,O,O,X,X,X,O,O,O,X,X,X,X,X,X,X,X,X,X,O,X,X,서울특별시 강남구 삼성로115길 46
